,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
68,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,591.5,525.0,559.0,459.2,0,1.0,620.0,H,C,F,B,7,B,B,B,C,B,A,B,B,B,B,B,A,A,C,A,A,E,A,B,B
69,2022,2,F,2,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,E,D,F,B,2,B,A,B,B,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
70,2022,3,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,629.6,645.6,605.3,734.5,0,1.0,740.0,G,F,E,D,4,Q,D,E,E,C,A,C,B,B,A,B,A,B,D,B,B,E,A,D,B
71,2022,3,M,1,4,2,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,431.8,485.0,393.8,402.1,0,1.0,340.0,E,E,B,B,4,B,B,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
72,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1055.0,1065.0,,,497.0,488.7,,0,1.0,580.0,B,B,B,B,2,A,A,B,B,A,A,B,B,B,B,A,A,A,B,B,A,B,A,B,B
73,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,524.3,599.4,534.2,594.7,0,1.0,600.0,C,E,B,B,4,D,A,B,C,A,A,B,A,B,A,A,A,A,B,A,B,D,B,C,B
74,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,404.9,550.2,507.8,435.8,1,1.0,600.0,B,B,C,B,3,B,A,B,C,A,A,B,B,B,A,A,A,B,C,B,A,D,A,A,B
75,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,E,E,F,F,4,E,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,D,A,A,B
76,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,565.5,601.3,574.2,560.5,0,1.0,740.0,G,G,F,E,4,G,B,C,D,C,A,B,A,B,A,B,A,B,B,A,B,E,A,C,B
77,2022,2,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,410.5,315.0,361.6,423.0,1,1.0,520.0,A,H,C,B,3,D,A,B,B,B,A,B,A,B,A,B,A,A,C,A,A,D,A,B,B
78,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,457.1,595.1,548.5,617.0,1,1.0,640.0,F,A,B,D,4,D,A,B,C,A,B,B,B,B,A,B,A,A,B,B,A,B,B,A,B
79,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,F,F,D,D,4,B,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B
80,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,478.0,552.6,563.9,400.4,0,1.0,600.0,E,E,B,B,3,D,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,D,B,A,B
81,2022,4,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,A,E,C,C,4,B,A,B,D,A,A,B,A,B,A,B,A,B,B,A,A,E,B,B,B
82,2022,3,M,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,496.6,455.3,525.2,430.3,0,1.0,680.0,E,B,C,B,2,C,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,C,A,A,A
83,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,547.1,582.7,598.6,683.1,0,1.0,680.0,G,E,D,B,4,B,A,B,C,B,B,B,B,A,A,B,A,A,B,A,A,E,A,A,B
84,2022,3,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,660.0,731.9,655.6,468.9,0,1.0,900.0,F,G,D,D,2,H,B,B,C,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,B
85,2022,3,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,639.5,651.2,621.6,643.4,0,1.0,880.0,G,F,E,E,3,P,B,D,D,B,A,B,B,B,A,B,A,B,B,B,B,D,B,D,B
86,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5200258,Águas Lindas de Goiás,52,GO,1,1,1,1,1086.0,1055.0,1065.0,1076.0,447.4,497.4,535.7,519.2,0,1.0,660.0,F,F,B,E,3,D,A,B,C,B,B,B,A,B,A,A,A,A,B,A,A,A,A,A,B
87,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,508.4,510.8,533.3,466.1,0,1.0,600.0,D,E,B,B,4,B,A,B,B,B,A,B,A,B,A,A,A,A,B,A,A,A,A,A,B
88,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,503.9,479.4,403.6,409.2,1,1.0,480.0,H,D,B,B,4,C,A,B,D,B,B,B,B,B,A,B,A,A,B,A,B,E,A,B,B
89,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,543.8,534.3,587.4,633.1,0,1.0,640.0,E,F,C,D,4,H,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,E,A,B,B
90,2022,2,F,1,2,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,549.9,580.8,645.2,545.9,1,1.0,780.0,G,F,E,D,6,M,B,E,E,C,A,C,B,C,A,B,A,B,C,B,B,E,A,C,B
91,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,505.8,455.3,525.5,415.4,0,1.0,760.0,G,E,D,D,3,H,A,B,D,B,A,B,B,B,B,B,A,B,B,B,B,D,A,B,B
92,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,592.0,620.2,635.8,692.2,0,1.0,840.0,F,G,E,E,4,Q,D,D,D,C,A,B,B,B,B,B,A,B,C,B,B,E,A,E,B
93,2022,3,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,600.6,611.3,600.2,700.1,0,1.0,620.0,E,F,D,D,3,B,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,D,A,B,B
94,2022,2,F,1,0,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,446.1,550.0,457.6,399.1,1,1.0,520.0,D,E,D,B,2,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
95,2022,3,F,1,1,2,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1058.0,1067.0,,,515.2,557.2,,0,1.0,560.0,E,C,B,D,3,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,D,A,A,B
96,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,B,B,B,B,2,B,A,B,C,A,A,B,B,A,A,B,A,B,A,A,A,C,A,B,A
97,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,540.3,583.7,544.4,465.5,1,1.0,640.0,G,D,C,B,5,D,D,B,D,A,A,B,B,B,B,B,A,A,B,A,A,D,A,A,B
98,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5219753,Santo Antônio do Descoberto,52,GO,1,1,1,1,1088.0,1058.0,1067.0,1077.0,412.9,604.4,570.9,464.9,0,1.0,700.0,C,D,B,B,4,D,A,B,D,B,A,B,B,B,B,B,A,A,C,A,A,E,A,B,B
99,2022,3,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,472.7,516.8,635.0,602.1,0,1.0,640.0,G,G,E,D,3,O,A,E,C,C,B,C,B,B,A,B,B,B,D,A,B,D,A,C,B
100,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,606.8,629.4,608.8,626.1,0,1.0,860.0,F,F,D,E,4,Q,D,E,E,D,A,B,B,B,B,B,B,B,E,B,B,E,A,E,B
101,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,556.9,507.2,572.6,660.1,1,1.0,580.0,H,E,C,C,3,B,A,C,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
102,2022,10,F,1,3,1,2,0,2,,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,A,A,A,B,2,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
103,2022,3,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,409.3,447.3,479.9,486.1,1,1.0,580.0,E,D,D,D,4,Q,A,C,C,C,A,B,A,B,B,B,A,B,D,A,B,E,B,C,B
104,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,445.5,509.6,491.7,456.5,0,1.0,560.0,C,E,C,B,4,C,A,C,D,B,A,B,B,A,A,A,A,A,B,A,A,B,B,B,B
105,2022,3,F,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,483.9,531.4,503.3,429.5,1,1.0,320.0,D,G,D,D,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
106,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,587.0,623.3,647.6,628.9,0,1.0,940.0,G,G,E,E,3,L,B,E,D,D,A,C,C,B,B,B,A,B,E,A,B,D,A,C,B
107,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1187.0,1177.0,1181.0,1183.0,515.0,481.5,553.3,582.3,0,1.0,520.0,D,B,B,B,4,C,A,C,C,B,B,B,B,B,A,B,A,A,C,A,B,D,A,A,B
108,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,B,E,C,B,4,D,A,B,D,B,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B
109,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,0,0,1,1086.0,,,1076.0,401.6,,,505.5,0,,,E,E,B,B,4,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
110,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,560.8,602.1,569.5,689.9,1,1.0,880.0,G,G,E,D,4,Q,D,E,E,C,A,B,C,B,B,C,B,B,E,B,B,E,B,E,B
111,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,437.4,612.8,572.0,619.2,1,1.0,660.0,E,F,D,D,3,C,A,B,D,B,A,B,B,B,A,B,A,A,B,B,A,D,A,A,B
112,2022,2,F,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,451.7,507.6,585.3,426.6,1,1.0,560.0,B,D,B,B,4,B,B,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
113,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5200258,Águas Lindas de Goiás,52,GO,1,1,1,1,1085.0,1057.0,1068.0,1075.0,485.6,541.3,552.2,473.4,0,1.0,800.0,E,F,B,D,4,C,A,B,C,B,B,B,B,B,A,B,A,B,B,A,A,B,A,B,B
114,2022,3,M,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,469.3,585.1,537.7,548.1,0,1.0,640.0,G,E,F,F,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
115,2022,3,F,1,4,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,543.3,579.2,568.6,407.4,1,1.0,520.0,B,A,B,B,4,B,A,D,D,B,A,B,B,B,A,A,A,A,C,A,A,D,B,A,B
116,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,526.8,572.6,529.7,633.2,1,1.0,680.0,E,E,C,B,3,B,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,D,A,A,B
117,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,466.5,579.7,520.8,511.8,1,1.0,680.0,C,C,B,C,4,C,A,B,B,A,A,B,B,B,A,B,A,A,B,A,A,E,A,B,B
118,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,476.7,499.1,494.4,537.3,1,1.0,620.0,E,E,B,B,7,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
119,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,500.3,517.3,454.9,548.6,1,1.0,800.0,E,F,C,B,3,E,A,C,C,B,B,B,A,B,A,B,A,A,B,A,A,D,B,B,B
120,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,576.0,672.4,672.2,761.3,0,1.0,880.0,F,F,D,D,4,N,A,C,C,B,B,B,B,B,B,B,A,B,D,B,B,D,A,D,B
121,2022,3,F,1,0,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,F,D,E,F,2,O,A,B,C,B,A,B,B,B,B,B,A,B,B,B,A,D,A,C,B
122,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,573.1,564.0,624.1,650.2,0,1.0,620.0,E,E,D,D,4,G,A,C,D,B,A,C,A,B,B,B,A,A,B,A,B,D,A,C,B
123,2022,8,M,1,1,2,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,H,H,F,B,3,C,A,B,C,B,A,B,B,B,B,A,A,A,B,A,B,D,A,A,A
124,2022,4,F,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,423.7,482.3,496.6,543.2,1,1.0,360.0,B,B,B,B,4,D,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,D,B,B,B
125,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,437.5,493.4,564.4,430.4,1,1.0,480.0,E,D,F,B,2,B,A,C,C,A,A,B,B,B,A,B,A,A,B,A,B,C,B,A,B
126,2022,3,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,481.1,581.5,637.3,576.7,0,1.0,880.0,F,G,D,D,4,D,A,E,E,B,A,B,B,B,B,B,A,A,C,B,B,E,A,C,B
127,2022,3,F,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,424.0,534.2,510.5,385.3,1,1.0,800.0,E,C,B,B,4,A,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,B
128,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,505.0,531.5,520.6,483.5,0,1.0,760.0,C,C,D,B,4,C,A,B,D,B,A,B,B,B,B,A,A,A,B,A,A,D,A,A,B
129,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,488.4,537.1,533.3,563.4,1,1.0,620.0,E,E,D,B,3,D,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,D,A,B,B
130,2022,3,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,424.2,538.7,489.0,536.5,1,1.0,900.0,E,E,C,B,4,D,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B
131,2022,2,M,0,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,597.6,575.4,594.1,446.2,0,1.0,620.0,E,E,B,B,2,C,A,B,C,A,A,B,A,B,B,B,A,A,B,A,B,D,A,A,B
132,2022,2,F,1,3,2,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,442.2,490.2,442.9,381.6,1,1.0,460.0,A,B,C,B,5,B,A,B,D,A,A,B,B,B,A,B,A,A,B,A,A,C,A,A,B
133,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,531.0,567.0,539.8,456.0,1,1.0,580.0,G,G,E,D,4,N,A,D,D,B,A,B,A,B,A,B,A,A,E,A,B,E,B,C,B
134,2022,3,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,531.3,655.1,634.5,674.9,0,1.0,920.0,E,E,D,B,4,D,A,E,E,C,A,C,C,B,B,C,A,B,E,A,B,D,A,C,B
135,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1187.0,1177.0,1181.0,1183.0,431.1,493.8,491.9,363.1,0,1.0,480.0,E,F,B,B,4,G,A,B,C,B,A,B,A,B,A,B,A,A,B,A,B,C,A,B,B
136,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,541.0,520.6,573.9,483.5,0,1.0,680.0,H,E,D,B,3,C,A,B,B,A,A,B,A,B,A,B,A,A,A,A,A,D,A,B,B
137,2022,3,F,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,465.9,454.0,510.5,433.2,1,1.0,480.0,B,B,B,B,3,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
138,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,472.1,533.7,532.6,579.6,0,1.0,900.0,E,D,B,B,3,D,A,B,C,B,A,B,B,B,B,B,A,B,B,A,A,D,A,A,B
139,2022,3,M,1,5,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,612.5,637.0,570.8,504.6,0,1.0,880.0,H,H,D,D,5,D,A,D,D,B,A,B,B,B,A,B,A,A,C,A,B,E,B,E,B
140,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,514.0,529.2,570.5,564.7,1,1.0,580.0,E,G,D,E,3,J,A,C,D,B,A,B,A,B,B,B,A,B,C,A,A,D,B,D,B
141,2022,3,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,566.1,520.4,547.7,559.1,0,1.0,660.0,E,F,F,F,5,E,A,C,D,B,A,B,B,B,A,B,A,B,C,A,B,D,A,B,B
142,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,524.1,535.3,589.1,530.8,1,1.0,860.0,H,F,F,D,3,H,A,C,C,B,A,B,A,B,A,B,A,A,D,A,B,D,A,B,B
143,2022,3,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,452.8,547.6,567.9,618.2,0,1.0,860.0,G,G,E,E,2,J,B,C,C,B,B,B,B,B,B,B,A,B,C,B,B,C,A,C,B
144,2022,4,M,1,3,2,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,527.0,498.5,558.2,552.9,1,1.0,500.0,H,H,C,C,4,C,A,C,C,A,A,B,A,B,A,A,A,B,C,A,A,C,A,B,B
145,2022,3,F,1,0,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,452.2,479.9,530.7,370.4,0,1.0,580.0,D,G,C,B,9,A,A,B,B,A,A,B,B,A,A,A,A,A,B,A,A,D,A,A,B
